cluster,rank,chunk_id,leader,speech_id,similarity_to_centroid,passage
1,1,macron2025_c010,macron,macron2025,0.3323935270309448,"Our independence requires us to continue investing in our armed forces, our security forces, our public services, and our economy despite financial difficulties. For ten years, I have argued strongly for this independence, and as Europeans we have done a great deal to strengthen it, but now we must accelerate. European defence was for a long time merely a subject of debate; it has now begun to tak"
1,2,macron2022_c023,macron,macron2022,0.32853806018829346,"In short, in 2023, step by step, we will have to consolidate our energy, economic, social, industrial, financial and strategic independence, and strengthen what I might call our strength of spirit. This is what we owe to our children.  This is not, and never will be, a pursuit of illusions doomed from the outset. For French independence must find in Europe its extension and its complement. At a ti"
1,3,macron2022_c026,macron,macron2022,0.297404021024704,"And so many other projects will take shape throughout our country, enabling France both to reduce carbon emissions and to reduce unemployment. In the coming months, in our classrooms, in our hospitals and in our doctors’ practices, you will see the first tangible changes resulting from the renewal of our schools and our healthcare system.  For all of this, I wish for all of us unity, boldness, col"
1,4,erdogan2025_c013,erdogan,erdogan2025,0.295052170753479,"Just as we have done for the past 23 years, with nothing but love for our nation and our homeland in our hearts, we will continue to serve all 86 million of our citizens and work selflessly for the prosperity, peace, and well-being of all of Türkiye.  In 2026 as well, instead of merely talking, we will produce results; instead of engaging in polemics, we will take action; and we will continue to l"
1,5,macron2025_c012,macron,macron2025,0.2928769290447235,"Let us not give up on reconciling the climate, biodiversity, growth, and independence. Let us not give up on major scientific discoveries, on our love of science and research, or on economic success.  Let us not give up on the place of reading, beauty, and culture. Let us not give up, day after day, on becoming a nation that is more supportive and more fraternal. Yes, ultimately, I wish for us to "
1,6,putin2025_c000,putin,putin2025,0.29161959886550903,"Citizens of Russia, friends,  At this moment, as we stand on the threshold of the New Year, we all feel the passage of time. Before us lies the future, and what it holds largely depends on us.  We draw strength from within ourselves and from those who stand beside us – those who are dear and close to our hearts – and we are always ready to lend our shoulder in return. This mutual support gives us "
1,7,macron2025_c011,macron,macron2025,0.2728562653064728,"Let us build an independent Europe in the space industry, quantum technologies, and artificial intelligence. Our prosperity, both in France and across Europe, depends on it.  My final wish is a wish for hope—hope for ourselves and for our children.  Let us not give up. Let us not give up on progress, which is still possible provided that we build it, work hard, invest for the long term, and recogn"
1,8,erdogan2022_c012,erdogan,erdogan2022,0.2644057273864746,"We regard the infrastructure of democracy and development that we have brought to our country over the past 20 years as the foundation, the beginning, the “Bismillah” of this great leap forward.  In other words, we are only just beginning.  Our aim is to make this beginning in the best and most effective way possible and to leave our young people a country in which they can carry the Türkiye Centu"
1,9,putin2022_c010,putin,putin2022,0.249684676527977,"As we see the New Year in, everyone strives to give joy to their loved ones, to show them attention and warmth, to give them presents they have been dreaming of, to see the delight in children’s eyes and parents’ touching gratitude for our attention. The older generation knows how to appreciate such moments of happiness.  Friends, now is the best moment to leave all personal grievances and misunde"
1,10,macron2024_c010,macron,macron2024,0.24946989119052887,"We must clearly recognize that the world is moving faster and challenging many of our certainties. What we once took for granted can no longer be taken for granted.  There can be no prosperity without security, and France, through its diplomatic and military power, still has a role to play in this respect.  If our children are to live better than we do, the technologies and companies that will sha"
