cluster,rank,chunk_id,leader,speech_id,similarity_to_centroid,passage
1,5,merkel2_c004,merkel,merkel2,0.7811789512634277,"Denn die Welt wartet nicht auf uns. Wir müssen jetzt die Voraussetzungen dafür schaffen, dass es Deutschland auch in 10, 15 Jahren gut geht. Und wirklich gut geht es Deutschland, wenn der Erfolg allen Menschen dient und unser Leben verbessert und bereichert.  Dabei kann der Leitgedanke der Sozialen Marktwirtschaft, dass wirtschaftlicher Erfolg und sozialer Zusammenhalt zwei Seiten einer Medaille s"
1,6,merkel2_c006,merkel,merkel2,0.729118824005127,"die Familien in den Mittelpunkt zu stellen, sie finanziell zu entlasten, damit sie Familienleben und Beruf noch besser vereinbaren können, eine gute und würdevolle Pflege zu ermöglichen, indem wir die Pflegeberufe stärken und die Menschen, die ihre Angehörigen zu Hause pflegen, noch besser unterstützen, und – nicht zuletzt – für gleichwertige Lebensverhältnisse in allen Regionen unseres Landes zu "
2,1,merkel2020_c008,merkel,merkel2020,0.8706544637680054,"Ich danke den vielen, die sich für unser Gemeinwesen einsetzen, haupt- und ehrenamtlich: den Polizisten, Feuerwehrleuten und all denen, die ihren Mitmenschen in schweren Situationen beistehen. Sie alle bilden das Rückgrat unserer Demokratie.  In den vergangenen Jahren habe ich oft gesagt, dass es auch Deutschland auf Dauer nur dann gut geht, wenn es auch Europa gut geht. Denn nur in der Gemeinscha"
2,2,merkel2_c007,merkel,merkel2,0.8400466442108154,"Ich danke deshalb an dieser Stelle ganz besonders den Polizistinnen und Polizisten, die auch heute Abend für uns da sind und zum Beispiel die vielen Silvesterfeiern im Land schützen, wie auch den Soldatinnen und Soldaten, die hierzulande oder in den Auslandseinsätzen ihren Dienst für unser Land tun.  Die Zukunft Deutschlands ist bei all dem untrennbar mit der Zukunft Europas verbunden. 27 Staaten "
2,3,merkel3_c007,merkel,merkel3,0.8063264489173889,"Im Mai können Sie durch Ihre Teilnahme an der Europawahl dazu beitragen, dass die Europäische Union auch in Zukunft ein Projekt von Frieden, Wohlstand und Sicherheit sein wird.  Liebe Mitbürgerinnen und Mitbürger, Wohlstand, Sicherheit und Frieden, dafür müssen wir vor allem aber bei uns zu Hause arbeiten.  Millionen Menschen stellen sich bereitwillig in den Dienst der Gesellschaft. Ich danke an d"
2,4,merkel2_c009,merkel,merkel2,0.7885229587554932,"Deutschland und Frankreich wollen gemeinsam dafür arbeiten, dass das gelingt, und so dazu beitragen, Europa für die Zukunft fit zu machen.  Liebe Mitbürgerinnen und Mitbürger, das Ringen um richtige Antworten gehört zu einer lebendigen Demokratie. Wir sind – im besten Sinne – eine vielstimmige Gesellschaft. Zugleich einen uns die Werte unseres Grundgesetzes: also die Achtung vor der unantastbaren "
2,5,merkel1_c008,merkel,merkel1,0.7552199959754944,"Wo Europa – wie im globalen Wettbewerb, beim Schutz unserer Außengrenzen oder bei der Migration – als Ganzes herausgefordert wird, muss es auch als Ganzes die Antwort finden – egal wie mühsam und zäh das ist. Und wir Deutschen haben jedes Interesse daran, eine führende Rolle dabei zu spielen.  Ein Zerrbild ist es auch, das manche von unserer parlamentarischen Demokratie zeichnen. Doch sie ist star"
2,6,merkel2_c008,merkel,merkel2,0.737712025642395,"Es wird darum gehen, ob wir Europäer in der globalen und digitalen Welt unsere Werte solidarisch und selbstbewusst nach innen wie nach außen vertreten, ob wir so auch für ein wirtschaftlich erfolgreiches und gerechtes Europa arbeiten und konsequent für den Schutz unserer Außengrenzen wie auch die Sicherheit der Bürgerinnen und Bürger eintreten."
2,7,merkel3_c001,merkel,merkel3,0.7354101538658142,"Es ist mein Verständnis als Bundeskanzlerin, dass unsere Demokratie von der mehrheitlich getragenen Übereinkunft lebt, dass ihre Staatsdiener alles in ihrer Macht Stehende für den inneren Frieden und den Zusammenhalt unseres Landes tun. Dass sie sich immer wieder prüfen, was sie auch ganz persönlich dazu beitragen können."
2,8,merkel3_c003,merkel,merkel3,0.7108316421508789,"Die Demokratie lebt vom Wechsel, und wir alle stehen in der Zeit. Wir bauen auf dem auf, was unsere Vorgänger uns überlassen haben, und gestalten in der Gegenwart für die, die nach uns kommen.  Dabei leitet mich die Überzeugung: Die Herausforderungen unserer Zeit werden wir nur meistern, wenn wir zusammenhalten und mit anderen über Grenzen hinweg zusammenarbeiten."
2,9,merkel2020_c009,merkel,merkel2020,0.6864821910858154,"Europa muss seine Stimme stärker in der Welt einbringen. Dafür werden wir uns auch während der deutschen EU-Ratspräsidentschaft im kommenden Jahr einsetzen, zum Beispiel durch einen Gipfel aller Mitgliedstaaten mit China und ein Treffen mit den Staaten Afrikas. Die Zusammenarbeit mit Afrika liegt auch in unserem eigenen Interesse. Denn nur wenn Menschen die Chance auf ein friedliches und sicheres "
2,10,merkel2020_c010,merkel,merkel2020,0.6797893047332764,"Unsere Sicherheit und unser Wohlstand hängen wesentlich davon ab, dass es auch in unserer Nachbarschaft sicher wird und wirtschaftlich aufwärts geht. Deshalb danke ich heute Abend sowohl unseren Soldatinnen und Soldaten, den Polizistinnen und Polizisten als auch den zivilen Helferinnen und Helfern, die fern der Heimat ihren Dienst tun."
3,1,macron2022_c018,macron,macron2022,0.8381691575050354,"Et comme vous, je m’impatiente, mais sans jamais céder à la facilité ou à la fatalité. Aussi, je nous souhaite pour 2023 par notre travail et notre engagement d’œuvrer à refonder une France plus forte, plus juste, pour la transmettre à nos enfants.  C’est par notre travail et notre engagement que nous pourrons augmenter les moyens des forces de sécurité intérieure, de notre justice, de nos Armées,"
3,2,macron2023_c024,macron,macron2023,0.8074771165847778,"Et notre Histoire toute entière nous enseigne que la volonté de quelques-uns peut abattre toutes les fatalités. Alors à nous de faire, oui, d’agir ensemble, de continuer de dépasser les clivages, les corporatismes, car il y a en notre peuple les ressorts profonds pour relever ces défis. Mes chers compatriotes, je vous souhaite une très belle et une très heureuse année 2024.  Pour que la France pui"
3,3,macron2022_c033,macron,macron2022,0.7992579340934753,"Dans les prochains mois, dans nos salles de classe, dans nos hôpitaux, comme chez nos médecins en ville, vous verrez les premiers changements tangibles de la rénovation de notre école et de notre santé.  Pour tout cela, je forme pour nous tous, des vœux d’unité, des vœux d’audace, des vœux d’ambition collective, et des vœux de bienveillance. Des crises, mes chers compatriotes, ensemble, nous en av"
3,4,macron2024_c021,macron,macron2024,0.7948769330978394,"C’est pour cela qu’en 2025 nous continuerons de décider et je vous demanderai aussi de trancher certains de ces sujets déterminants. Car chacun d’entre vous aura un rôle à jouer. Chacun d’entre vous sera nécessaire pour réussir ce projet que je viens rapidement de brosser devant vous. Oui, comme pour les grands chantiers qui ont fait notre Histoire, et encore l’année qui vient de s’écouler, chacun"
3,5,macron2025_c011,macron,macron2025,0.786763072013855,"Notre unité exige de reconnaître que chaque Française, chaque Français a un rôle à jouer pour relever les défis qui sont devant nous, que chacun d'entre nous est nécessaire et doit être encouragé et reconnu. Oui, dans notre vie de chaque jour, au fond, je nous souhaite plus de bienveillance et plus d'humanité.  Mon deuxième vœu est un vœu de force, d'indépendance. Alors que la loi du plus fort ten"
3,6,macron2023_c016,macron,macron2023,0.7790039777755737,"Nous devons donc continuer ce réarmement de la Nation face au dérèglement du monde. Car la force de caractère est la vertu des temps difficiles. 2024 sera aussi une année de choix décisifs.  Nous aurons à faire le choix d’une Europe plus forte plus souveraine, à la lumière de l’héritage de Jacques Delors. Une Europe qui œuvre à la paix au Proche-Orient et sur notre propre continent, en continuant "
3,7,macron2023_c010,macron,macron2023,0.7709082365036011,"Alors je sais bien sûr les impatiences, oserais-je dire que je le partage, même si les premiers changements sont visibles. Je sais que vous voudriez que nous fassions plus et plus vite. Et c’est pour atteindre cet objectif que l’année 2024 doit avant tout être une année de détermination. Agir, agir encore, dans l’intérêt de la Nation."
3,8,macron2023_c015,macron,macron2023,0.7637815475463867,"2024, année de la détermination, de l’efficacité des résultats. Et j’aurai l’occasion dans les semaines qui viennent de vous dire comment notre Nation relèvera ces défis. Mes chers compatriotes, l’action n’est pas une option. L’action est notre devoir pour les générations futures. Voilà pourquoi je serai inlassablement du côté de ceux qui agissent au service du pays et jamais de ceux qui, refusant"
3,9,macron2025_c015,macron,macron2025,0.7594494819641113,"Ne renonçons pas à réconcilier climat, biodiversité, croissance et indépendance. Ne renonçons pas aux grandes découvertes scientifiques, à l'amour de la science et de la recherche, aux succès économiques.  Ne renonçons pas à la place de la lecture, du beau, de la culture. Ne renonçons pas chaque jour à être une nation plus solidaire, plus fraternelle. Oui, au fond, je nous souhaite de résister à l"
3,10,macron2023_c004,macron,macron2023,0.7496451735496521,"C’est pourquoi, je n’ai cessé de suivre la même logique : agir avec détermination et constance pour aujourd’hui et pour demain. Depuis sept ans, là où vous m’avez placé, je tâche de rendre la France plus forte et plus juste, de libérer, protéger, unir. Tel est le cap et nous le tenons. Et il en fut de même en 2023."
4,1,trump3_c016,trump,trump3,0.8284369707107544,"So to all Americans in every city near and far, small and large, from mountain to mountain, from ocean to ocean, hear these words:  You will never, never be ignored again.  Your voice, your hopes, and your dreams will define our American destiny.  And your courage and goodness and love will forever guide us along the way.  Together, we will make America strong again.  We will make America wealthy "
4,2,trump1_c026,trump,trump1,0.8132830858230591,"This is a republic of proud citizens who are united by our common conviction that America is the greatest nation in all of history. We are, and must always be, a land of hope, of light, and of glory to all the world. This is the precious inheritance that we must safeguard at every single turn.  For the past four years, I have worked to do just that. From a great hall of Muslim leaders in Riyadh to"
4,3,trump1_c000,trump,trump1,0.8113796710968018,"My fellow Americans: Four years ago, we launched a great national effort to rebuild our country, to renew its spirit, and to restore the allegiance of this government to its citizens. In short, we embarked on a mission to make America great again — for all Americans.  As I conclude my term as the 45th President of the United States, I stand before you truly proud of what we have achieved together."
4,4,trump3_c008,trump,trump3,0.8032305836677551,"We assembled here today are issuing a new decree to be heard in every city, in every foreign capital, and in every hall of power.  From this day forward, a new vision will govern our land.  From this day forward, it's going to be only America first. America first.  Every decision on trade, on taxes, on immigration, on foreign affairs will be made to benefit American workers and American families."
4,5,trump3_c000,trump,trump3,0.8004079461097717,"Chief Justice Roberts, President Carter, President Clinton, President Bush, President Obama, fellow Americans, and people of the world, thank you.  We, the citizens of America, are now joined in a great national effort to rebuild our country and restore its promise for all of our people.  Together, we will determine the course of America and the world for many, many years to come.  We will face ch"
4,6,trump3_c006,trump,trump3,0.7927529811859131,"This American carnage stops right here and stops right now.  We are one nation, and their pain is our pain. Their dreams are our dreams, and their success will be our success.  We share one heart, one home, and one glorious destiny.  The oath of office I take today is an oath of allegiance to all Americans.  For many decades, we've enriched foreign industry at the expense of American industry, sub"
4,7,trump1_c003,trump,trump1,0.7919094562530518,"Most of all, I want to thank the American people. To serve as your President has been an honor beyond description. Thank you for this extraordinary privilege. And that’s what it is — a great privilege and a great honor.  We must never forget that while Americans will always have our disagreements, we are a nation of incredible, decent, faithful, and peace-loving citizens who all want our country t"
4,8,trump1_c027,trump,trump1,0.778548538684845,"Now, as I prepare to hand power over to a new administration at noon on Wednesday, I want you to know that the movement we started is only just beginning. There’s never been anything like it. The belief that a nation must serve its citizens will not dwindle but instead only grow stronger by the day.  As long as the American people hold in their hearts deep and devoted love of country, then there i"
4,9,trump3_c014,trump,trump3,0.7734339237213135,"No challenge can match the heart and fight and spirit of America.  We will not fail. Our country will thrive and prosper again.  We stand at the birth of a new millennium, ready to unlock the mysteries of space, to free the Earth from the miseries of disease, and to harness the energies, industries, and technologies of tomorrow.  A new national pride will stir our souls, lift our sights, and heal "
4,10,trump1_c020,trump,trump1,0.7713354825973511,"We worked to build a country in which every citizen could find a great job and support their wonderful families. We fought for the communities where every American could be safe and schools where every child could learn. We promoted a culture where our laws would be upheld, our heroes honored, our history preserved, and law-abiding citizens are never taken for granted. Americans should take tremen"
5,1,putin2025_c003,putin,putin2025,0.8840010762214661,"You have taken upon yourselves the duty of fighting for our native land, for truth and for justice. On this New Year’s Eve, millions of people across Russia, I assure you, are with you: they think of you, share your feelings, and place their hopes in you. We are united by a sincere, selfless, and devoted love for Russia.  I wish all our soldiers and commanders a happy New Year! We believe in you a"
5,2,putin2023_c005,putin,putin2023,0.8640674352645874,"This kind of generational kinship and love of one’s home fosters devotion to the Motherland.  I would like to convey my very best wishes for the new year to all Russian families. After all, the history of our huge, wonderful, and beloved Motherland is made up of the history of each family. We, the multinational people of Russia, shape its future.  We are one country, one big family. We will ensure"
5,3,putin2024_c001,putin,putin2024,0.863876461982727,"Our nation – independent, free, and strong – has tackled successfully the most formidable challenges. As we stand on the brink of a new year, we think about the future. We are confident that everything is going to be all right. We will continue to advance. We know for sure that Russia’s destiny and well-being of its people has always been and will remain our absolute value.  Sincere love for our M"
5,4,putin2022_c010,putin,putin2022,0.8607978820800781,"As we see the New Year in, everyone strives to give joy to their loved ones, to show them attention and warmth, to give them presents they have been dreaming of, to see the delight in children’s eyes and parents’ touching gratitude for our attention. The older generation knows how to appreciate such moments of happiness.  Friends, now is the best moment to leave all personal grievances and misunde"
5,5,putin2025_c000,putin,putin2025,0.8550043106079102,"Citizens of Russia, friends,  At this moment, as we stand on the threshold of the New Year, we all feel the passage of time. Before us lies the future, and what it holds largely depends on us.  We draw strength from within ourselves and from those who stand beside us – those who are dear and close to our hearts – and we are always ready to lend our shoulder in return. This mutual support gives us "
5,6,putin2023_c002,putin,putin2023,0.8405953645706177,"Work for the common good has united society. We are united in our thoughts, deeds and in battle, on weekdays or holidays, displaying the main traits of the Russian people – solidarity, mercy, fortitude.  I would like to address our military personnel – everyone who is on duty, who is on the front lines fighting for truth and justice. You are our heroes. Our hearts are with you. We are proud of you"
5,7,putin2023_c000,putin,putin2023,0.8343114256858826,"Citizens of Russia, friends,  We are bidding farewell to 2023. Very soon it will become part of history and we will have to move forward, create the future.  We have worked very hard and accomplished a lot over the past year. We were proud of our common achievements and happy about our successes. And we were firm, protecting the national interests, our freedom and security, and our values which co"
5,8,putin2022_c000,putin,putin2022,0.8316696286201477,"Citizens of Russia, friends,  The year 2022 is drawing to a close. It was a year of difficult but necessary decisions, of important steps towards Russia's full sovereignty and a powerful consolidation of our society.  It was a year that put many things in their place, and drew a clear line between courage and heroism, on the one hand, and betrayal and cowardice on the other, showed us that there i"
5,9,putin2022_c002,putin,putin2022,0.8201158046722412,"The outgoing year has brought great and dramatic changes to our country and to the world. It was filled with uncertainty, anxiety and worry.  But our multiethnic nation showed great courage and dignity as it had in every challenging period in Russian history, supported the defenders of our Fatherland, our soldiers and officers, and all participants in the special military operation, in both word a"
5,10,putin2024_c002,putin,putin2024,0.8132370114326477,"As we welcome the New Year, the thoughts and hopes of families and friends, of millions of people across Russia are with our soldiers and commanders. You are the true heroes who undertook a great task and immense responsibility of defending Russia and ensuring peace and security for our nation. We are proud of your bravery and valour and we believe in you.  In your honour, in honour of the 80th an"
